Freelancer_ID;Job_Category;Platform;Experience_Level;Client_Region;Payment_Method;Job_Completed;Earnings_USD;Hourly_Rate;Job_Success_Rate;Client_Rating;Job_Duration_Days;Project_Type;Rehire_Rate;Marketing_Spend;PC1;PC2
1112;Customer Support;Fiverr;Expert;Asia;Crypto;10;1404;26.94;61.22;3.18;11;Fixed;59.46;450;1.6033230760016668;-1.789573681
1113;Customer Support;PeoplePerHour;Intermediate;Europe;Crypto;293;5670;42.92;61.19;4.2;38;Fixed;47.47;218;0.22789342937495605;0.3315036711369306
1114;Customer Support;Upwork;Expert;Middle East;Crypto;62;3804;61.35;76.85;4.25;80;Fixed;54.47;218;-0.243774545;-0.418596798
1115;SEO;PeoplePerHour;Expert;Europe;Mobile Banking;149;259;56.81;79.65;4.3;57;Hourly;23.75;365;-0.294809605;-0.041394293
1116;SEO;Toptal;Expert;USA;Bank Transfer;46;6282;28.25;79;3.53;22;Fixed;24.82;395;-0.330287395;0.059998357
1117;Content Writing;Upwork;Expert;Middle East;Bank Transfer;204;7896;89.66;54.57;3.03;16;Fixed;12.9;398;1.3816753199404164;1.141484340992737
1118;Content Writing;Toptal;Intermediate;Middle East;Crypto;178;6221;15.44;93.87;4.93;77;Hourly;32.54;485;-1.482548332;1.7520177970531208
1119;Web Development;Toptal;Beginner;USA;Bank Transfer;99;287;8.75;63.28;3.5;76;Hourly;49.18;467;0.33123364384987003;-1.342903513
1120;Digital Marketing;Freelancer;Intermediate;Middle East;Bank Transfer;221;8577;62.26;56.48;4.35;82;Fixed;70.06;341;0.9112492015342276;1.1715135127209875
1121;Graphic Design;PeoplePerHour;Intermediate;UK;Mobile Banking;115;8125;16.72;94.44;4.41;29;Hourly;56.68;257;-0.922933995;0.46867473958269135
1122;App Development;PeoplePerHour;Beginner;Australia;Crypto;184;1626;52.96;97.78;4.22;82;Hourly;40.48;387;-0.49817571;0.42938285886631367
1123;Digital Marketing;Freelancer;Expert;Asia;Crypto;167;8741;95.42;93.11;3.63;2;Fixed;76.72;44;1.0652294698109472;0.12264200506997529
1124;Digital Marketing;PeoplePerHour;Beginner;UK;Bank Transfer;123;9806;71.37;90.48;3.54;54;Hourly;60.35;268;0.33354492337146296;0.9080706962267033
1125;Digital Marketing;Freelancer;Beginner;UK;Crypto;232;9032;63.66;82.76;4.2;2;Fixed;75.11;310;1.2915036636221602;1.1841672597762272
1126;App Development;Upwork;Intermediate;USA;Crypto;149;3590;59.61;77.54;4.73;3;Hourly;46.93;159;0.020613539;-0.172681423
1127;Web Development;Toptal;Beginner;USA;Crypto;146;9377;22.06;54.35;4.89;56;Hourly;28.12;277;-1.171365065;1.1772007920000098
1128;App Development;Toptal;Expert;Asia;Crypto;126;7307;46.1;70.42;3.21;72;Hourly;13.7;344;-0.611831353;0.5352661406328958
1129;Web Development;PeoplePerHour;Intermediate;Australia;Bank Transfer;289;199;37.54;68.63;3.31;11;Hourly;60.83;474;2.039593259587972;-0.720834734
1130;App Development;Fiverr;Expert;Europe;PayPal;230;1674;95.54;62.99;4.89;76;Fixed;18.49;54;-0.767202043;0.20078994375968287
1131;Graphic Design;Toptal;Intermediate;UK;Bank Transfer;261;7711;28.02;86.17;4.47;32;Hourly;31.19;144;-1.445538915;0.8920303237715684
1132;Customer Support;Freelancer;Expert;Middle East;Mobile Banking;289;2624;49.79;74.79;4.77;4;Fixed;47.27;453;0.976481303;0.9640720969965794
1133;Digital Marketing;Fiverr;Beginner;Australia;PayPal;169;4478;94.12;54.05;3.41;9;Fixed;49.51;234;1.9787415158699586;-0.413093536
1134;Customer Support;Fiverr;Beginner;UK;PayPal;225;7579;79.97;61.01;4.18;88;Hourly;52.04;178;0.20981783683838104;0.8163417938924059
1135;Web Development;Toptal;Beginner;Europe;PayPal;73;4319;96.63;84.16;4.4;56;Hourly;21.64;207;-0.5328377;0.5876046274540767
1136;App Development;Toptal;Expert;Middle East;Bank Transfer;228;7819;62.79;53.81;4.36;16;Fixed;36.58;135;0.1849772959765447;0.5771705250370667
1137;Graphic Design;Toptal;Intermediate;UK;Mobile Banking;128;2158;36.71;92.56;3.82;81;Hourly;53.2;444;-0.044005036;-0.108294364
1138;App Development;Freelancer;Intermediate;Canada;Bank Transfer;16;3997;83.53;74.76;3.03;86;Hourly;77.89;352;1.6713884765614373;-0.900568579
1139;Customer Support;Fiverr;Intermediate;Asia;Mobile Banking;56;7949;32.69;74.03;4.17;71;Fixed;60.93;393;-0.047638748;0.5038856529571718
1140;SEO;PeoplePerHour;Beginner;Australia;Bank Transfer;133;4964;20.65;79.62;3.51;10;Hourly;74.58;481;1.4157195958566557;-0.344135281
1141;Graphic Design;Freelancer;Expert;Asia;Bank Transfer;139;6717;72.1;91.23;3.9;36;Fixed;63.35;274;0.6094649769867164;0.49818262461741236
1142;Digital Marketing;Upwork;Intermediate;USA;Bank Transfer;149;2313;65.7;67.39;4.92;24;Hourly;51.42;383;0.9019636170149178;0.35550970052807507
1143;Data Entry;Toptal;Expert;UK;PayPal;131;9854;88.5;83.9;3.8;64;Hourly;23.44;397;-0.042196031;2.1036834668601747
1144;Digital Marketing;Fiverr;Intermediate;Middle East;Bank Transfer;230;3865;96.38;78.29;4.68;56;Hourly;56.67;322;0.951855261;1.094134068025509
1145;Data Entry;Freelancer;Beginner;Middle East;Mobile Banking;75;627;86.43;63.35;3.38;78;Hourly;53.64;182;0.9512028711777796;-1.575633328
1146;Graphic Design;Upwork;Expert;Australia;Mobile Banking;277;472;10.7;93.93;4.34;78;Hourly;52.17;60;-1.686278687;-1.141651433
1147;SEO;Freelancer;Intermediate;Australia;Mobile Banking;191;2813;68.13;89.87;4.95;89;Hourly;44.29;439;-0.251756892;1.3587252673776182
1148;Customer Support;Freelancer;Intermediate;Asia;PayPal;7;1279;79.55;82.92;3.2;22;Fixed;47.01;62;0.41690787173502325;-2.078518352
1149;SEO;PeoplePerHour;Intermediate;Middle East;Bank Transfer;289;3226;98.28;92.53;3.02;52;Fixed;33.41;360;1.0592367922412855;0.7364921212702482
1150;Web Development;PeoplePerHour;Intermediate;Middle East;Bank Transfer;26;8995;40.59;93.36;3.87;50;Hourly;46.35;214;-0.99568889;0.2881350301841995
1151;SEO;Freelancer;Beginner;Middle East;Crypto;170;737;21.14;85.42;3.19;47;Hourly;23.83;359;-0.448471292;-0.911141764
1152;Content Writing;Upwork;Intermediate;UK;PayPal;250;772;86.03;91.85;4.5;23;Fixed;66.36;138;0.7650667829139723;-0.340329257
1153;Graphic Design;Fiverr;Intermediate;Middle East;Mobile Banking;238;796;35.16;84.87;4.83;76;Fixed;23;430;-0.986673212;0.8064707469376646
1154;Customer Support;Fiverr;Beginner;USA;Mobile Banking;162;4387;61.83;84.01;3.87;83;Fixed;15.95;133;-1.461677414;0.1020436635721828
1155;Customer Support;Toptal;Intermediate;Middle East;Bank Transfer;155;2762;42.04;80.93;3.52;19;Hourly;40.54;33;-0.481180308;-1.512315193
1156;Web Development;Toptal;Expert;USA;Mobile Banking;217;757;43.22;87.64;3.87;52;Hourly;56.08;192;-0.058545129;-0.984629882
1157;Customer Support;Fiverr;Expert;UK;Bank Transfer;222;8676;74.58;57.93;4.45;34;Hourly;40.64;354;0.7953157763674487;1.683631870707983
1158;SEO;Freelancer;Intermediate;Australia;Bank Transfer;250;533;39.34;94.04;3.02;29;Fixed;29.37;472;0.5361413967324493;-0.218091226
1159;Graphic Design;Freelancer;Beginner;USA;Crypto;280;1583;70.84;93.59;4.18;61;Fixed;49.07;319;0.28451164692518405;0.49231469226113067
1160;Digital Marketing;PeoplePerHour;Beginner;UK;PayPal;155;219;6.36;51.46;4.23;85;Hourly;34.29;476;-0.188005822;-0.652232664
1161;SEO;PeoplePerHour;Beginner;Middle East;Bank Transfer;200;1070;35.84;91.29;4.28;35;Fixed;75.3;86;-0.116231128;-1.384650822
1162;App Development;Toptal;Intermediate;UK;Bank Transfer;25;7143;35.31;56.44;3.48;5;Hourly;74.59;209;1.217613197746131;-1.317636276
1163;Data Entry;Fiverr;Intermediate;Middle East;Bank Transfer;261;6516;76.14;66.76;4.43;76;Hourly;45.17;461;0.7815861983891634;1.8859783153378147
1164;Graphic Design;Freelancer;Expert;Asia;Crypto;21;897;34.88;87.18;3.18;7;Fixed;32.95;80;-0.590970247;-2.360967676
1165;Customer Support;Fiverr;Beginner;UK;Bank Transfer;55;8937;65.17;58.04;3.4;41;Hourly;61.6;321;1.307135208986978;0.067731097
1166;Web Development;Upwork;Intermediate;Australia;PayPal;274;3396;70.41;90.9;4.75;2;Fixed;12.57;414;-0.095108861;1.7638470391514267
1167;Digital Marketing;Fiverr;Intermediate;USA;PayPal;87;4063;67.55;91.61;4.48;89;Fixed;43.23;338;-0.589678494;0.6632797881923429
1168;Content Writing;Upwork;Intermediate;Asia;Mobile Banking;128;8128;62.31;75.37;3.03;10;Hourly;33.54;479;1.204163975427621;0.8864797028906403
1169;Digital Marketing;PeoplePerHour;Beginner;Australia;PayPal;294;81;44.29;50.32;3.5;44;Hourly;74.44;189;1.6512559291700197;-1.779544992
1170;SEO;PeoplePerHour;Beginner;Canada;Mobile Banking;266;8418;40.46;64.35;3.43;70;Fixed;10.84;437;-0.347634546;1.589121349
1171;Data Entry;Toptal;Expert;Middle East;PayPal;53;7927;58.64;80.85;3.54;35;Hourly;48.7;347;0.455242201;0.37062144824356325
1172;Digital Marketing;Fiverr;Beginner;USA;Mobile Banking;10;6220;11.05;99.06;3.5;62;Fixed;61.85;232;-1.017279147;-0.918093439
1173;Content Writing;Fiverr;Intermediate;Australia;Bank Transfer;121;7880;88.2;81.59;3.13;74;Hourly;43.95;391;0.8230415546739209;0.9741192109558519
1174;App Development;Upwork;Expert;USA;Crypto;122;9744;83.4;62.99;3.92;73;Fixed;15.98;425;0.06316915;2.0171919514592305
1175;Web Development;PeoplePerHour;Beginner;Canada;Crypto;267;2365;37.91;81.7;4.47;20;Fixed;78.07;168;0.5416085268956109;-0.661760942
1176;Graphic Design;Upwork;Beginner;Europe;Crypto;133;115;58.85;77;4.21;35;Hourly;46.26;442;0.9009517380866596;-0.265993783
1177;Data Entry;PeoplePerHour;Beginner;Middle East;Bank Transfer;175;1978;93.56;88.99;4.35;37;Hourly;52.99;250;0.7232141657867609;0.1676250429476622
1178;Content Writing;Upwork;Beginner;Middle East;Crypto;31;5061;30.81;55.35;3.16;72;Fixed;26.56;167;-0.712632366;-1.379018844
1179;Customer Support;PeoplePerHour;Intermediate;UK;PayPal;203;7583;75.53;88.05;4.9;54;Fixed;43.84;230;-0.53757099;1.6491589650315477
1180;SEO;Upwork;Beginner;Middle East;Mobile Banking;101;6275;12.86;77.06;4.68;80;Fixed;40.04;149;-1.968694991;-0.078964937
1181;SEO;PeoplePerHour;Intermediate;Middle East;Bank Transfer;21;5497;54.72;98.15;4.61;28;Fixed;15.24;151;-1.840700799;0.3212026216250932
1182;SEO;Upwork;Intermediate;Australia;Crypto;177;634;88.98;67.09;4.65;70;Hourly;17.43;37;-0.892006236;-0.426409736
1183;Customer Support;Fiverr;Intermediate;Asia;PayPal;105;6520;57.41;81.63;4.87;32;Hourly;68.62;385;0.606494693;0.9501084434281192
1184;Customer Support;Toptal;Expert;Middle East;PayPal;190;6735;63.54;96.6;4.09;11;Hourly;26.79;380;-0.097288604;1.4950347959222736
1185;Data Entry;Upwork;Intermediate;Middle East;Bank Transfer;188;5294;91.23;55.13;3.4;42;Fixed;23.65;296;1.0359158104907231;0.3967988921727362
1186;Digital Marketing;Toptal;Beginner;Canada;Bank Transfer;219;8204;72.96;96.86;4.23;23;Hourly;45.34;488;0.6641199634670192;2.2542081318850853
1187;Data Entry;Fiverr;Expert;Asia;Crypto;255;8001;71.11;84.39;4.49;30;Fixed;63.81;274;0.6178420506583803;1.4167061279226598
1188;SEO;Fiverr;Beginner;Canada;Mobile Banking;220;1798;60.71;53.39;4.48;9;Fixed;14.34;104;-0.252496365;-0.507886217
1189;App Development;PeoplePerHour;Intermediate;USA;Crypto;33;7720;65.13;65.05;4.04;88;Hourly;50.38;385;0.2826301208552142;0.6803135486322713
1190;Content Writing;Toptal;Beginner;USA;Crypto;106;2254;81.35;85.41;3.14;59;Hourly;18.34;347;0.18564730685889602;-0.142807039
1191;Graphic Design;Freelancer;Expert;Middle East;Bank Transfer;127;1942;98.03;53.37;3.74;28;Fixed;12.55;351;1.135990448665649;0.027434019738346815
1192;Graphic Design;PeoplePerHour;Expert;Middle East;Crypto;58;7068;80.56;79.11;4.84;88;Fixed;13.69;61;-2.039451909;0.8382612218775395
1193;Data Entry;Toptal;Beginner;UK;Crypto;287;3143;72.22;67.29;4.17;79;Hourly;68.39;466;1.6135024495548536;0.8244075438175573
1194;SEO;Upwork;Beginner;USA;Mobile Banking;106;1023;17.88;81.05;4.08;33;Fixed;18.26;15;-1.946151903;-1.715531769
1195;Customer Support;Upwork;Beginner;Australia;PayPal;121;4074;82.62;52.29;3.54;47;Hourly;13.16;349;0.6883832154396312;0.18124143226640121
1196;Web Development;Fiverr;Expert;Middle East;PayPal;108;9684;74.92;93.58;3.74;22;Hourly;40.65;149;-0.331828553;0.7948430271680434
1197;App Development;Freelancer;Intermediate;Australia;Mobile Banking;49;6665;78.19;98.67;4.79;29;Fixed;69.08;141;-0.132304879;0.3533490197827615
1198;Data Entry;Upwork;Beginner;Middle East;PayPal;118;4379;26.95;98.44;4.33;34;Fixed;28.37;115;-1.865609501;-0.30272523
1199;SEO;Toptal;Intermediate;Australia;Crypto;35;6765;90.83;87.48;4.57;42;Fixed;39.52;311;0.001436988;1.137350402265247
1200;Digital Marketing;Toptal;Expert;Europe;Mobile Banking;168;1527;14.24;56.5;3.91;52;Fixed;12.79;64;-1.536341812;-1.563615727
1201;Graphic Design;Upwork;Beginner;Australia;Mobile Banking;193;5739;29.09;87.91;4.26;47;Fixed;41.44;428;-0.377796755;0.9969906608447406
1202;Graphic Design;Toptal;Beginner;Asia;Bank Transfer;297;9012;67.99;51.23;3.5;74;Hourly;50.43;309;1.0451957333840338;1.113256368925252
1203;App Development;Toptal;Expert;USA;PayPal;199;7379;69;51.11;4.41;51;Hourly;49.96;193;0.4883684217841594;0.5672241817302933
1204;Graphic Design;Fiverr;Beginner;Middle East;Bank Transfer;296;6494;34.77;66.18;3.86;45;Hourly;33.27;341;0.010751675383071231;0.8702415205501203
1205;Web Development;Freelancer;Intermediate;USA;Crypto;265;8547;71.64;74.43;3.89;75;Hourly;32.09;429;0.25378226164797435;2.0852341067787123
1206;SEO;Fiverr;Expert;Asia;Mobile Banking;211;51;41.85;88.52;4.3;34;Fixed;17.46;160;-1.225337746;-0.577842317
1207;SEO;Freelancer;Expert;Asia;Crypto;56;8512;5.02;84.16;4.87;21;Hourly;35.68;462;-1.059503844;1.2807170364740283
1208;App Development;Toptal;Beginner;Australia;PayPal;53;6893;20.45;72.3;3.13;13;Fixed;16.96;305;-0.542548849;-0.424265381
1209;SEO;Freelancer;Expert;Canada;Bank Transfer;10;9105;88.85;63.68;4.65;54;Fixed;63.66;360;0.9996931184995014;1.1743676181518994
1210;Customer Support;Toptal;Beginner;Canada;PayPal;228;6022;26.16;99.86;3.58;25;Fixed;77.64;277;0.3956608068753047;-0.113121489
1211;App Development;Toptal;Beginner;Asia;Crypto;27;7953;15.73;71.31;3.89;21;Fixed;77.91;295;0.49759686232218564;-0.637125716
1212;SEO;Fiverr;Expert;Canada;Bank Transfer;149;5155;69.81;72.57;3.04;1;Fixed;70.55;38;1.314548748214898;-1.523189611
1213;Web Development;Fiverr;Beginner;Middle East;PayPal;114;7752;46.87;58.18;3.6;58;Hourly;52.06;360;0.6907926494962399;0.23985973554261233
1214;Content Writing;PeoplePerHour;Intermediate;UK;Crypto;216;2964;80.68;89.74;4.01;69;Fixed;59.06;168;0.21813661373861531;-0.085288198
1215;Data Entry;Upwork;Intermediate;Europe;PayPal;45;5206;86.84;84.68;3.11;86;Fixed;29.96;458;0.47558567185246853;0.5831988090038227
1216;Data Entry;PeoplePerHour;Beginner;Australia;Mobile Banking;176;8348;85.37;61.04;3.98;71;Hourly;54.15;67;0.20732186213984044;0.3081794434213722
1217;SEO;PeoplePerHour;Intermediate;UK;Bank Transfer;190;3218;34.74;54.12;4.85;13;Hourly;41.9;6;-0.59013716;-1.005200543
1218;Digital Marketing;Freelancer;Beginner;Canada;Bank Transfer;218;2649;53.03;84.02;3.21;52;Hourly;43.74;84;-0.243499377;-1.138084356
1219;Graphic Design;Toptal;Intermediate;Australia;Bank Transfer;56;5766;66.76;82.73;4.53;23;Fixed;63.04;198;0.2631526105403994;-0.04199235
1220;Web Development;Toptal;Expert;UK;Mobile Banking;74;2285;35.59;63.66;3.82;21;Fixed;29.73;131;-0.433259363;-1.532685868
1221;Digital Marketing;Toptal;Beginner;USA;Bank Transfer;200;2849;8.9;97.54;4.31;6;Fixed;32.26;75;-1.715646787;-0.802046122
1222;Customer Support;Upwork;Beginner;Canada;Mobile Banking;155;7063;52.09;57.55;3.52;20;Fixed;74.72;249;1.585494026794312;-0.494381152
1223;Digital Marketing;Freelancer;Beginner;UK;Bank Transfer;113;9753;6.22;71.62;3.32;76;Hourly;13.94;346;-1.547771939;0.6638859969804072
1224;SEO;Freelancer;Beginner;Middle East;PayPal;122;5523;95.31;97.18;3.32;40;Hourly;43.99;442;1.1324196796735286;0.9530932719609763
1225;Web Development;Toptal;Beginner;USA;PayPal;99;68;80.68;70.99;3.14;9;Hourly;73.9;208;2.190885202713844;-2.056640644
1226;Data Entry;PeoplePerHour;Beginner;Canada;PayPal;260;908;23.24;81.93;3.37;50;Hourly;52.73;83;-0.409392491;-1.719002049
1227;Graphic Design;Upwork;Expert;Europe;PayPal;48;9658;32.32;69.88;4.33;28;Hourly;48.25;222;-0.529643363;0.35702460087936333
1228;Data Entry;PeoplePerHour;Expert;Asia;Mobile Banking;71;5430;98.37;63.71;4.76;11;Hourly;27.48;252;0.5002224687749385;0.7658854223065724
1229;Digital Marketing;Fiverr;Intermediate;Canada;Crypto;160;3082;40.49;99.2;4.63;75;Fixed;34.03;409;-1.066546205;0.9153059609196045
1230;Customer Support;Freelancer;Beginner;Middle East;Crypto;210;4555;79.45;70.47;4.37;88;Fixed;69.64;30;0.050623926379136944;-0.336148379
1231;Graphic Design;Freelancer;Intermediate;Europe;PayPal;278;9668;47.45;94.7;3.22;56;Hourly;49.15;354;0.081130542;1.4387182163540126
1232;Content Writing;PeoplePerHour;Intermediate;Europe;Crypto;159;5839;87.09;61.5;3.58;79;Hourly;46.03;200;0.6063124303190036;0.06101377
1233;Digital Marketing;Upwork;Expert;Europe;Crypto;183;2581;71.86;60.66;3.62;35;Hourly;16.97;452;0.9514150329260637;0.38462666802751005
1234;Data Entry;Freelancer;Intermediate;Australia;Bank Transfer;64;7521;7.18;51.56;3.5;81;Hourly;11.12;51;-2.138092657;-1.018026762
1235;Data Entry;PeoplePerHour;Expert;Australia;Mobile Banking;78;4769;32.97;82.58;4.03;25;Fixed;77.46;367;0.8502184440549011;-0.459314902
1236;SEO;Upwork;Intermediate;Asia;PayPal;53;4913;58.01;68.43;4.07;19;Fixed;36.39;71;-0.383812951;-0.888187761
1237;Data Entry;PeoplePerHour;Beginner;Europe;Crypto;275;4088;92.99;93.22;3.71;31;Fixed;52.22;20;0.27783432923255075;-0.154890755
1238;Web Development;Upwork;Intermediate;Asia;Crypto;77;2502;14.69;73.66;3.71;81;Hourly;15.58;15;-2.341485788;-1.707931861
1239;Digital Marketing;Toptal;Expert;USA;PayPal;200;2896;62.11;98.41;4.66;50;Hourly;57.82;434;0.3505993298519207;0.990972613
1240;App Development;Upwork;Expert;Europe;Bank Transfer;183;8114;33.71;59.28;4.58;87;Hourly;75.28;15;-0.677768642;-0.311634558
1241;App Development;Fiverr;Expert;UK;PayPal;52;6672;89.49;93.43;3.62;63;Fixed;50.3;401;0.6498039178240473;0.8709124549748701
1242;Customer Support;Toptal;Intermediate;Europe;Bank Transfer;76;8946;77.69;88.83;4.83;47;Fixed;18.83;174;-1.458323724;1.579199517601009
1243;Graphic Design;PeoplePerHour;Intermediate;Australia;Crypto;117;9583;40.12;88.55;4.91;1;Fixed;50.72;311;-0.37862346;1.4451550654987457
1244;Data Entry;Toptal;Expert;Australia;Mobile Banking;249;3512;20.87;92.24;3.65;58;Hourly;63.64;411;0.2587668214105613;0.023272906877067227
1245;SEO;Toptal;Beginner;UK;Bank Transfer;163;1209;6.09;88.05;3.71;10;Fixed;38.45;337;-0.326389533;-0.989870966
1246;SEO;PeoplePerHour;Beginner;UK;Bank Transfer;278;4676;64.01;81.31;4.01;8;Fixed;71.59;77;0.8064153236006053;-0.40002597
1247;Data Entry;PeoplePerHour;Intermediate;Canada;PayPal;272;7106;43.58;56.56;4.88;26;Hourly;55.41;439;0.9466743886563178;1.5257048450218156
1248;Web Development;Fiverr;Intermediate;USA;Crypto;34;3772;34.9;51.63;4.75;34;Fixed;72.95;239;0.6362520687114123;-1.078614337
1249;SEO;PeoplePerHour;Expert;USA;Mobile Banking;101;3610;98.62;96.04;3.21;19;Hourly;53.65;36;0.5860588691589048;-1.067201186
1250;App Development;Freelancer;Intermediate;USA;PayPal;255;6167;49.28;80.83;3.79;78;Hourly;19.19;231;-1.116778105;0.8430960243013765
1251;Graphic Design;Freelancer;Intermediate;Middle East;PayPal;11;6639;76.23;89.83;4.11;72;Hourly;31.68;399;-0.376981609;1.0753223271695174
1252;Digital Marketing;Fiverr;Expert;Australia;Mobile Banking;96;9957;21.85;74.08;4.01;1;Fixed;24.13;212;-1.017835222;0.5175662666496071
1253;Content Writing;Upwork;Expert;USA;Crypto;117;6899;6.28;55.87;3.39;48;Fixed;73.62;192;0.3455261288957365;-1.359307914
1254;Web Development;Upwork;Intermediate;Canada;Mobile Banking;263;2293;44.67;56.26;4.72;25;Hourly;63.23;59;0.3301953875131885;-0.941967681
1255;Customer Support;Freelancer;Beginner;Canada;PayPal;111;8227;68.24;84.28;4.35;24;Fixed;57.35;188;0.092865449;0.6236369490534833
1256;Customer Support;PeoplePerHour;Intermediate;USA;PayPal;67;1810;53.13;71.52;4.68;47;Hourly;31.07;266;-0.512438226;-0.349048761
1257;SEO;Fiverr;Beginner;UK;Bank Transfer;275;5492;89.59;60.03;4.72;84;Fixed;22.88;125;-0.602336492;1.1470333777224404
1258;Digital Marketing;Upwork;Beginner;Canada;Mobile Banking;203;7729;46.23;74.58;4.5;69;Hourly;62.95;202;-0.301254965;0.6686874364410411
1259;Content Writing;Upwork;Beginner;Asia;Mobile Banking;150;2725;34.55;53.21;3.88;67;Hourly;43.19;321;0.2728605091099213;-0.700062176
1260;Customer Support;Toptal;Expert;UK;Mobile Banking;65;7174;92.02;79.1;4.22;32;Fixed;25.81;381;0.33249289739239357;1.3922928599470314
1261;Data Entry;Freelancer;Expert;Asia;PayPal;124;5831;43.65;63.45;3.32;17;Hourly;53.16;31;0.2109616091684067;-1.464952103
1262;Data Entry;PeoplePerHour;Expert;Australia;Crypto;65;3286;30.62;89.88;4.35;61;Hourly;12.82;402;-1.464483095;0.43137562697034854
1263;Graphic Design;Fiverr;Intermediate;Middle East;PayPal;30;5948;14.28;65.52;3.36;69;Hourly;32.83;311;-0.729821051;-0.739176654
1264;Content Writing;Upwork;Expert;Canada;Bank Transfer;119;8285;80.36;72.76;4.39;11;Hourly;42.8;260;0.5126252402635846;1.0572896320901886
1265;Data Entry;Toptal;Expert;UK;PayPal;44;8730;83.38;50.58;3.46;38;Hourly;20.36;386;0.8793523441228999;0.8311977806565681
1266;Customer Support;Freelancer;Intermediate;Asia;PayPal;120;4326;8.16;53.62;3.24;68;Fixed;78.93;411;1.213441499373841;-1.276652262
1267;Data Entry;Freelancer;Intermediate;USA;PayPal;140;4773;39.07;69.62;3.33;19;Fixed;24.64;345;0.2114444263663841;-0.216555759
